,ViolationComment,TEAMCODE,FULLNAME
37766,NoData,APT/HTL,RICHARD BEDDINGFIELD
37818,Please perform 5 year gas leak test. To be performed by a licensed plumbing company. Showing results of City of Houston plumbing Inspector.(Show documentation of gas leak test if performed within the last 5 Years),APT/HTL,ANTON MACHACEK
37819,Please provide a updated fire extinguisher from a license fire extinguisher company. One to be placed downstairs and one upstairs. An annual inspection tag shall be attached to each extinguisher.,APT/HTL,ANTON MACHACEK
37820,"Please provide a sign pointing to back of building for electrical room. Sign stating ELECTRICAL ROOM, or similar approved wording. One sign in front of building and a sign on the actual electrical room door.  Mark the apartment unit number on electrical disconnect servicing the apartment.",APT/HTL,ANTON MACHACEK
37821,Please provide a key box at the back of building for  electrical room. Contact an access gate company to purchase 911/key box.,APT/HTL,ANTON MACHACEK
37830,Please take care of this expired key box permit for 8001 W. Tidwell.,APT/HTL,DOUGLAS MENDIZABAL
37831,NoData,APT/HTL,DOUGLAS MENDIZABAL
37832,NoData,APT/HTL,BRIAN ARNDT
37859,service redtag firealarm system with in 3days.the fire alarm is red tag with impaired (2 of the smoke alarm in the hallway is not detecting)Alex Quezaba is aware of the  problem.The Fire Alarm is reporting the redtag and are servicing the fire alarm panel.,APT/HTL,TIEN CHAU
37869,NoData,APT/HTL,BRIAN ARNDT
37910,NoData,APT/HTL,BILLY HOPKINS
37933,Please mark unit numbers on all electrical disconnects servicing the apartments.,APT/HTL,ANTON MACHACEK
37934,Please check that all units are identified with the unit number on the front entrance to the apartments. Building addressed 1471 Campbell Rd.,APT/HTL,ANTON MACHACEK
37935,Please sign the Owner's Statement of Compliance document provided to you at our initial meeting.,APT/HTL,ANTON MACHACEK
37936,Please check all electrical disconnects and electrical panels for proper covers/dead front covers.,APT/HTL,ANTON MACHACEK
37959,NoData,APT/HTL,DOUGLAS MENDIZABAL
37961,NoData,APT/HTL,BRIAN ARNDT
37963,NoData,APT/HTL,BRIAN ARNDT
37967,NoData,APT/HTL,BILLY HOPKINS
37968,NoData,APT/HTL,BILLY HOPKINS
37969,EXIT gate does not have a 911 box with a toggle/micro switch or fail-safe.Obtain and place HFD hydrant signage on both exit and entrance gates.,APT/HTL,SHANE BLAKE
37970,Provide a Fire Depository box in accordance with LSB #6. LBS #6 is included with this NOV and available online. Place all required items in the Fire Depository Box.,APT/HTL,SHANE BLAKE
37971,Place signs with the required Fire Department Connection information at the FDC as required by code.,APT/HTL,SHANE BLAKE
37972,EXIT gate does not have a 911 box with a toggle/micro switch or fail-safe.Obtain and place HFD hydrant signage on both exit and entrance gates.,APT/HTL,SHANE BLAKE
37973,EXIT gate does not have a 911 box with a toggle/micro switch or fail-safe.Obtain and place HFD hydrant signage on both exit and entrance gates.,APT/HTL,SHANE BLAKE
37974,Provide proof of fire damper test.7-30-2020,APT/HTL,SHANE BLAKE
37982,NoData,APT/HTL,BILLY HOPKINS
38001,NoData,APT/HTL,BILLY HOPKINS
38015,NoData,APT/HTL,ANTHONY TAYLOR
38016,NoData,APT/HTL,BILLY HOPKINS
38017,NoData,APT/HTL,RICHARD BEDDINGFIELD
38056,FIX CEILING HOLES. SPRINKLER INSPECTION IS DUE TO REMOVE YELLOW TAG.,APT/HTL,OLIVER AYES
38074,RED TAG (7-26-18) ALARM MUST BE SERVICED AS SOON AS POSSIBLE.,APT/HTL,OLIVER AYES
38075,Obtain the Required Fire Pervention Permit P2-Assembly,APT/HTL,SHANE BLAKE
38076,Remove all storage items from the HVAC/Water Heater Room.,APT/HTL,SHANE BLAKE
38078,NoData,APT/HTL,SHANE BLAKE
38081,Correct Yellow Tagged Fire Alarm,APT/HTL,SHANE BLAKE
38082,Post Occupant Load: Gym Theater PoolPatio Sky Lounge,APT/HTL,SHANE BLAKE
38083,Obtain the following Required Fire Prevention Permits P2-Assembly K1-Key Box F7-Fuel Storage,APT/HTL,SHANE BLAKE
38084,Inspect all fire doors.,APT/HTL,SHANE BLAKE
38085,Inspect Smoke dampeners,APT/HTL,SHANE BLAKE
38086,An approved HVAC company shall conduct a full-function test and maintenance on all fire dampers at least every 4 years.,APT/HTL,SHANE BLAKE
38087,NoData,APT/HTL,SHANE BLAKE
38088,Gas test required every 5 years.,APT/HTL,SHANE BLAKE
38089,Replace Rusted 911 locks. Place Keys in 911 box for: Access Elevators,APT/HTL,SHANE BLAKE
38090,Remove all storage items from Equipment Rooms.,APT/HTL,SHANE BLAKE
38091,NoData,APT/HTL,BILLY HOPKINS
38092,NoData,APT/HTL,SHANE BLAKE
38093,NoData,APT/HTL,SHANE BLAKE
38107,Post occupant load signs for any place of assembly within the complex.Pool AreaGymMeeting RoomsClub RoomsCommunal Patios ,APT/HTL,SHANE BLAKE
38108,Have all Fire Doors Inspected by a Certified Door Company to the NFPA 80 standard.,APT/HTL,SHANE BLAKE
38109,Have all Fire Doors Inspected by a Certified Door Company to the NFPA 80 standard.,APT/HTL,SHANE BLAKE
38110,Provide proof of test,APT/HTL,SHANE BLAKE
38111,FEX Missing in GarageFEX Missing on Office Patio,APT/HTL,SHANE BLAKE
38112,Correct yellow tag,APT/HTL,SHANE BLAKE
38126,MET WITH MRS. ROSA RODRIGUEZ THE CUMMUNITY MANAGER ON THIS AND SHE SIGN A IN HOUSE FIRE WATCH AND SET UP AN REPAIR COMPANY TO START THE REPAIRS 28-APRIL-20.,APT/HTL,VICTOR KIZZEE
38152,Fire alarm panel is red tagged as of 8/5/2020.     72 Hours Notice of Violations was issued on 8/13/2020      Firewatch Agreement is implemented as of 8/13/2020.,APT/HTL,BILLY HOPKINS
38153,Fire alarm panel is red tagged as of 8/5/2020.     72 Hours Notice of Violations was issued on 8/13/2020      Firewatch Agreement is implemented as of 8/13/2020.,APT/HTL,BILLY HOPKINS
38184,NoData,APT/HTL,GABRIEL SIMON
38244,NoData,APT/HTL,GABRIEL SIMON
38247,NoData,APT/HTL,GABRIEL SIMON
38249,NoData,APT/HTL,GABRIEL SIMON
38362,K1 permit expired on 04/22/2019.  Please update expired k1 permit.,APT/HTL,DOUGLAS MENDIZABAL
38363,Please repair both RED LABELS for buildings 19 & 20 within 72 hours.  Other issues causing multiple alarm malfunctions shall be addressed ASAP.  HFD has responded to this address 16 times for ALARM SYSTEM malfunctions since 06/08/2020.,APT/HTL,DOUGLAS MENDIZABAL
38364,"Please have all buildings ALARM SYSTEM evaluated, tested, and repaired by a licensed Fire alarm company.  If multiple FALSE ALARMS continue, citations will be issued.",APT/HTL,DOUGLAS MENDIZABAL
38376,REPAIR ASAP.,APT/HTL,ANTHONY TAYLOR
38396,NoData,APT/HTL,GABRIEL SIMON
38397,NoData,APT/HTL,GABRIEL SIMON
38403,NoData,APT/HTL,GABRIEL SIMON
38417,NoData,APT/HTL,GABRIEL SIMON
38424,NoData,APT/HTL,GABRIEL SIMON
38426,NoData,APT/HTL,ANTHONY TAYLOR
38491,Fire alarm and sprinkler systems are red tagged and must be serviced within 72 hours.,APT/HTL,RAMIRO REYNA
38492,Sprinkler system is red tagged and needs to be serviced within 72 hours. Fire watch agreement left with staff.,APT/HTL,RAMIRO REYNA
38503,K1 permit expired on 04/22/2019.  Please update expired k1 permit.,APT/HTL,DOUGLAS MENDIZABAL
38504,Please repair both RED LABELS for buildings 19 & 20 within 72 hours.  Other issues causing multiple alarm malfunctions shall be addressed ASAP.  HFD has responded to this address 16 times for ALARM SYSTEM malfunctions since 06/08/2020.,APT/HTL,DOUGLAS MENDIZABAL
38505,"Please have all buildings ALARM SYSTEM evaluated, tested, and repaired by a licensed Fire alarm company.  If multiple FALSE ALARMS continue, citations will be issued.",APT/HTL,DOUGLAS MENDIZABAL
38506,FACP located in main office shall be issued acceptable blue tag when all issues are corrected by AFS.,APT/HTL,DOUGLAS MENDIZABAL
38507,Please have all yellow & red tag issues correctedwithin 72 hrs.,APT/HTL,DOUGLAS MENDIZABAL
38514,Please provide date of last Gas test.  Gas test is required every 5 years.,APT/HTL,DOUGLAS MENDIZABAL
38515,"Please refer to ""Owners Statement of Compliance""form.",APT/HTL,DOUGLAS MENDIZABAL
38516,"Please refer to ""Owners Statement of Compliance""form.",APT/HTL,DOUGLAS MENDIZABAL
38517,"Please refer to ""Owners Statement of Compliance""form.",APT/HTL,DOUGLAS MENDIZABAL
38518,expired 04/2014 last inspected by American fire System.,APT/HTL,DOUGLAS MENDIZABAL
38522,NoData,APT/HTL,TONY PATTERSON
38527,"Provide letter that states ""All units have been supplied with smoke alarms in sleeping areas"" January 1, 2017 as  battery operated single station alarm is replaced, that smoke alarm shall be replaced with tamper-resistant battery-operated single station smoke alarm.",APT/HTL,TIEN CHAU
38528,NO GAS,APT/HTL,TIEN CHAU
38529,ELEVATOR PERMIT CERTIFICATE OF OCCUPANCY POST ALL OTHER PERMIT.,APT/HTL,TIEN CHAU
38530,OBTAIN PUBLIC ASSEMBLY (P2) PERMIT OBTAIN KEY BOXS (K1) PERMIT OBTAIN ACESS GATE (A4) PERMIT,APT/HTL,TIEN CHAU
38531,"STEVE DOMINGUEZ 832 362 3177 Properties with 3 or more units are required to register with the City of Houston as required by Ordinance No. 2006-1124 (Apartment Security Ordinance). Please contact the City of Houston ""Multi-Family Rental Property Registration"" at 832-394-8841 or log on to http://www.houstonmultifamily.org/ Provide copy of lease agreement with smoke detector, fire extinguisher and open Flame cooking policy or addendum.",APT/HTL,TIEN CHAU
38532,REPAIR TRASH CHUTE DOOR AND FUSIBLE LINK,APT/HTL,TIEN CHAU
38533,NO LPG,APT/HTL,TIEN CHAU
38534,REPAIR EXIT LIGHTING ILLUMINATION AT SOUTH ENTRANCE REPAIR ALL EMERGENCY LIGHT THAT IS NOT WORKING CHECK ALL LIGHT.,APT/HTL,TIEN CHAU
38535,REQUIRED KEY FOR ROOF ACCESS IN KEY BOX.,APT/HTL,TIEN CHAU
38536,APR 2019 CURRENT,APT/HTL,TIEN CHAU
38537,ANNUAL TEST APR 2019 CURRENT REPLACE MISSING SPRINKLER HEAD,APT/HTL,TIEN CHAU
38538,ANNUAL TEST APR 2019 CURRENT SERVICE YELLOW TAG,APT/HTL,TIEN CHAU
38548,NoData,APT/HTL,RODNEY HARRIS
38561,NoData,APT/HTL,BRIAN ARNDT
38566,NoData,APT/HTL,BRIAN ARNDT
38567,NoData,APT/HTL,BRIAN ARNDT
38574,NoData,APT/HTL,BRIAN ARNDT
38580,NoData,APT/HTL,ALFRED GARCIA
38585,NoData,APT/HTL,BRIAN ARNDT
38586,NoData,APT/HTL,BRIAN ARNDT
38589,NoData,APT/HTL,BRIAN ARNDT
38591,NoData,APT/HTL,BRIAN ARNDT
38615,NoData,APT/HTL,BRIAN ARNDT
38623,NoData,APT/HTL,BRIAN ARNDT
38627,NoData,APT/HTL,BRIAN ARNDT
38632,NoData,APT/HTL,BRIAN ARNDT
38638,NoData,APT/HTL,OLIVER AYES
38639,NoData,APT/HTL,OLIVER AYES
38648,NoData,APT/HTL,OLIVER AYES
38650,NoData,APT/HTL,OLIVER AYES
38670,NoData,APT/HTL,OLIVER AYES
38671,NoData,APT/HTL,OLIVER AYES
38689,NoData,APT/HTL,OLIVER AYES
38695,NoData,APT/HTL,OLIVER AYES
38698,NoData,APT/HTL,OLIVER AYES
38712,NoData,APT/HTL,OLIVER AYES
38721,NoData,APT/HTL,OLIVER AYES
38722,NoData,APT/HTL,GAHLEN FULLER
38732,NoData,APT/HTL,OLIVER AYES
38737,NoData,APT/HTL,OLIVER AYES
38785,NoData,APT/HTL,OLIVER AYES
38788,NoData,APT/HTL,RICHARD BEDDINGFIELD
38789,NoData,APT/HTL,RICHARD BEDDINGFIELD
38853,NoData,APT/HTL,RODNEY HARRIS
38854,NoData,APT/HTL,RODNEY HARRIS
38855,NoData,APT/HTL,RODNEY HARRIS
38856,NoData,APT/HTL,RODNEY HARRIS
38857,NoData,APT/HTL,RODNEY HARRIS
38858,NoData,APT/HTL,RODNEY HARRIS
38859,NoData,APT/HTL,RODNEY HARRIS
38860,NoData,APT/HTL,RODNEY HARRIS
38861,NoData,APT/HTL,RODNEY HARRIS
38862,NoData,APT/HTL,RODNEY HARRIS
38863,NoData,APT/HTL,RODNEY HARRIS
38876,Sprinkler system is red tagged and needs to be serviced within 72 hours. Fire watch agreement left with staff.,APT/HTL,RAMIRO REYNA
38893,NoData,APT/HTL,SHANE BLAKE
38895,NoData,APT/HTL,TIEN CHAU
38896,NoData,APT/HTL,VICTOR KIZZEE
38898,NoData,APT/HTL,VICTOR KIZZEE
38902,"Please renew the K1, key box permit. Expired 6/20/20.Please renew the A4, access gate permit. Expired 1/9/19.",APT/HTL,ANTON MACHACEK
38903,NoData,APT/HTL,TIEN CHAU
38904,Fire Alarm is in Trouble. Have the fire alarm repaired.,APT/HTL,SHANE BLAKE
38921,NoData,APT/HTL,TIEN CHAU
38964,Please mark unit numbers on all electrical disconnects servicing the apartements.,APT/HTL,ANTON MACHACEK
38965,Please check that all units are identified with the unit number on the front entrance to the apartments. Building addressed 1477 Campbell Rd.,APT/HTL,ANTON MACHACEK
38966,Please sign the Owner's Statement of Compliance document provided to you at our initial meeing.,APT/HTL,ANTON MACHACEK
38967,Please check all electrical disconnects and electrical panels for proper covers/dead front covers.,APT/HTL,ANTON MACHACEK
38975,For informational purpose,APT/HTL,GAHLEN FULLER
38976,For informational purpose,APT/HTL,GAHLEN FULLER
38977,show documentation of a smoke detector sensitivity test within the past five years.,APT/HTL,GAHLEN FULLER
38978,"show documentation of an audibility test: ambient noise level, alarm level and DB above",APT/HTL,GAHLEN FULLER
38979,protect light fixtures with covering,APT/HTL,GAHLEN FULLER
38981,NoData,APT/HTL,ANTHONY TAYLOR
39011,for information only. No violation during visit.,APT/HTL,OLIVER AYES
39024,NoData,APT/HTL,ALFRED GARCIA
39025,NoData,APT/HTL,TIEN CHAU
39057,NO VIOLATION AT THIS TIME.,APT/HTL,OLIVER AYES
39067,NoData,APT/HTL,SHANE BLAKE
39087,NoData,APT/HTL,TONY PATTERSON
39088,Correct all red tag issues with fire alarm system within 3 days of this notice.,APT/HTL,STUART PETERS
39101,Fire alarm system is red tagged as of 8/17/2020.    Sprinkler system is yellowed tagged as of 8/17/2020.  ,APT/HTL,BILLY HOPKINS
39107,NoData,APT/HTL,TIEN CHAU
39118,NoData,APT/HTL,SHANE BLAKE
39140,NoData,APT/HTL,STUART PETERS
39240,Please update expired permits for 4600 Sherwood.K1 - key box expired on 08/02/20a4 - access gates expired on 02/24/20,APT/HTL,DOUGLAS MENDIZABAL
39241,Please renew all 3 expire permits:k1 - expired on 08/01/20p2 - assembly expired on 08/01/2020  &  a4 - access gate expired 08/01/20.,APT/HTL,DOUGLAS MENDIZABAL
39329,NoData,APT/HTL,ANTHONY TAYLOR
39331,fix red tag as soon as possible and update FMO every week until its resolved.,APT/HTL,OLIVER AYES
39344,RED TAG FOUND DURING MAINTNANCE ON 8-3-20 WAS CORRECTED 8-17-20,APT/HTL,OLIVER AYES
39379,NoData,APT/HTL,TONY PATTERSON
39410,NoData,APT/HTL,TIEN CHAU
39415,REPAIR ASAP.,APT/HTL,ANTHONY TAYLOR
39416,REPAIR ASAP.,APT/HTL,ANTHONY TAYLOR
39417,REPAIR ASAP.,APT/HTL,ANTHONY TAYLOR
39419,NoData,APT/HTL,SHANE BLAKE
39427,Please mark unit numbers on the exterior of all electrical disconnects servicing the apartments.,APT/HTL,ANTON MACHACEK
39428,Please check that all units are identified with the unit number on the front entrance to the apartments. Building addressed 1481 Campbell Rd. ,APT/HTL,ANTON MACHACEK
39429,Please sign the Owner's Statement of Compliance document provided to you at our initial meeting.,APT/HTL,ANTON MACHACEK
39430,Please check all electrical disconnects servicing the apartments and electrical panels for proper dead front covers. Make sure they are in place and secured.,APT/HTL,ANTON MACHACEK
39453,NoData,APT/HTL,SHANE BLAKE
39455,renew permit within 10 days,APT/HTL,TIEN CHAU
39456,renew permit within 10 days,APT/HTL,TIEN CHAU
39457,"Please renew the K1, key box permit. Expired 7/1/20.Please renew the A4, access gate permit. Expired 7/1/2019.",APT/HTL,ANTON MACHACEK
39470,"please remove all sofas, mattresses, & furniture located outside dumpsters.",APT/HTL,DOUGLAS MENDIZABAL
39471,Access Gate (a4) permit expired on 3/13/2019key box (k1) expired on 7/07/20.,APT/HTL,DOUGLAS MENDIZABAL
39472,inside all sleeping units shall be provided with a working smoke detector. Acknowledge Fire Marshal's Compliance Form concerning apartment units smoke detectors operation and location.,APT/HTL,DOUGLAS MENDIZABAL
39473,"HFD 4"" sign attached to all access gate",APT/HTL,DOUGLAS MENDIZABAL
39474,NoData,APT/HTL,DOUGLAS MENDIZABAL
39475,Please label all electrical panel doors with proper unit number.,APT/HTL,DOUGLAS MENDIZABAL
39476,manual slide section of access gate,APT/HTL,DOUGLAS MENDIZABAL
39477,Fail Safe operations on both gates are in need of repair.,APT/HTL,DOUGLAS MENDIZABAL
39478,Please remove all LPG tanks larger than 2.5 lbs. from property.,APT/HTL,DOUGLAS MENDIZABAL
39479,NoData,APT/HTL,DOUGLAS MENDIZABAL
39480,please provide an annually inspected portable fire extinguisher 2A-10 B:C in above mention locations.,APT/HTL,DOUGLAS MENDIZABAL
39481,please remove all storage and debris inside both boiler rooms.,APT/HTL,DOUGLAS MENDIZABAL
39486,NoData,APT/HTL,RICHARD BEDDINGFIELD
39487,NoData,APT/HTL,RICHARD BEDDINGFIELD
39488,NoData,APT/HTL,RICHARD BEDDINGFIELD
39490,NoData,APT/HTL,RICHARD BEDDINGFIELD
39491,NoData,APT/HTL,TIEN CHAU
39492,1 Boiler Room is missing the certificate.,APT/HTL,SHANE BLAKE
39493,Provide proof of a natural gas leak test within the last 5 years.,APT/HTL,SHANE BLAKE
39494,Smoke detectors are not in the required areas as per the code. Move/add smoke detectors to the required areas as the code requires.,APT/HTL,SHANE BLAKE
39495,Correct Bldg. 14 shop boot leg electrical.,APT/HTL,SHANE BLAKE
39500,NoData,APT/HTL,RICHARD BEDDINGFIELD
39513,NoData,APT/HTL,RICHARD BEDDINGFIELD
39516,"All tree and branches shall be trimmed above 13'6"" in height.",APT/HTL,DOUGLAS MENDIZABAL
39517,Last gas test was done on 05/05/2014.  Please schedule a 5 year gas test with a licensed plumber.,APT/HTL,DOUGLAS MENDIZABAL
39518,"A working smoke detector shall be mounted inside bedroom and one additional smoke detector in path of egress.  ""See Fire Marshal's Owners statement form"".",APT/HTL,DOUGLAS MENDIZABAL
39519,"Please examine the attic space inside all pitched roof buildings for solid construction.  ""See Fire Marshal's Owners statement form"".",APT/HTL,DOUGLAS MENDIZABAL
39520,Please label all electrical panel outside doors with proper unit #'s.,APT/HTL,DOUGLAS MENDIZABAL
39521,Please paint all 911 emergency key boxes located on property RED.,APT/HTL,DOUGLAS MENDIZABAL
39522,Swing arm gate required a drop down pin lock,APT/HTL,DOUGLAS MENDIZABAL
39523,please remove all excess furniture & mattresses piled next to dumpster.,APT/HTL,DOUGLAS MENDIZABAL
39524,Please make sure a annually serviced tagged 2A-10 B:C portable fire extinguisher is placed inside all rooms mentioned above.,APT/HTL,DOUGLAS MENDIZABAL
39534,NoData,APT/HTL,RICHARD BEDDINGFIELD
39535,NoData,APT/HTL,RICHARD BEDDINGFIELD
39545,NoData,APT/HTL,OLIVER AYES
39552,NoData,APT/HTL,OLIVER AYES
39553,NoData,APT/HTL,OLIVER AYES
39568,NoData,APT/HTL,OLIVER AYES
39569,NoData,APT/HTL,OLIVER AYES
39571,NoData,APT/HTL,ANTHONY TAYLOR
39585,NoData,APT/HTL,OLIVER AYES
39595,NoData,APT/HTL,OLIVER AYES
39597,NoData,APT/HTL,OLIVER AYES
39599,NoData,APT/HTL,OLIVER AYES
39644,NoData,APT/HTL,ANTHONY TAYLOR
39651,Fire alarm panel is red tagged as of 8/5/2020.     72 Hours Notice of Violations was issued on 8/13/2020      Firewatch Agreement is implemented as of 8/13/2020.,APT/HTL,BILLY HOPKINS
39665,Fire alarm system is red tagged as of 8/17/2020.    Sprinkler system is yellowed tagged as of 8/17/2020.  ,APT/HTL,BILLY HOPKINS
39669,All residents shall be aware of the proper use (10ft. space) and procedure concerning BBQ pits/outdoor grills.,APT/HTL,DOUGLAS MENDIZABAL
39670,Please schedule a 5 year gas test  by a licensed plumber.,APT/HTL,DOUGLAS MENDIZABAL
39671,All units shall have a working smoke detector mounted inside every sleeping rooms and one additional smoke detector located along pathway leading to front exit.,APT/HTL,DOUGLAS MENDIZABAL
39672,Please have all draft stops visually inspected for any penetrations or missing sheet rock located  inside attic spaces.,APT/HTL,DOUGLAS MENDIZABAL
39673,proper unit numbers must be stenciled/painted on outside door of all electrical panels.,APT/HTL,DOUGLAS MENDIZABAL
39674,Laundry room F/E was annually inspected on 4/2020 by Fire Fighting Equipment.,APT/HTL,DOUGLAS MENDIZABAL
39750,NoData,APT/HTL,RICHARD BEDDINGFIELD
39771,NoData,APT/HTL,GAHLEN FULLER
39775,NoData,APT/HTL,BRIAN ARNDT
39777,NoData,APT/HTL,GABRIEL SIMON
39778,NoData,APT/HTL,GABRIEL SIMON
39783,NoData,APT/HTL,BRIAN ARNDT
39784,NoData,APT/HTL,BRIAN ARNDT
39788,NoData,APT/HTL,GAHLEN FULLER
39789,NoData,APT/HTL,BRIAN ARNDT
39790,NoData,APT/HTL,BRIAN ARNDT
39791,NoData,APT/HTL,BRIAN ARNDT
39792,NoData,APT/HTL,GABRIEL SIMON
39796,NoData,APT/HTL,GABRIEL SIMON
39797,NoData,APT/HTL,BRIAN ARNDT
39798,NoData,APT/HTL,GAHLEN FULLER
39806,NoData,APT/HTL,BRIAN ARNDT
39807,NoData,APT/HTL,GABRIEL SIMON
39808,NoData,APT/HTL,GABRIEL SIMON
39810,NoData,APT/HTL,GABRIEL SIMON
39814,NoData,APT/HTL,GABRIEL SIMON
39818,NoData,APT/HTL,GAHLEN FULLER
39827,Any malfunctioning automatic gate must remain open until repaired and within fire code requirements.,APT/HTL,RAMIRO REYNA
39828,All 911 boxes can only be locked with a 911 Falcon lock or Knox lock.,APT/HTL,RAMIRO REYNA
39829,Micro-switches in 911 boxes must be in good working order for all automatic gates. Recommend they are mounted inside the box.,APT/HTL,RAMIRO REYNA
39830,Fail-safes are required for all automatic gates for fire department access.,APT/HTL,RAMIRO REYNA
39840,NoData,APT/HTL,RAMIRO REYNA
39841,NoData,APT/HTL,RAMIRO REYNA
39842,NoData,APT/HTL,RAMIRO REYNA
39866,NoData,APT/HTL,RAMIRO REYNA
39867,NoData,APT/HTL,RAMIRO REYNA
39881,NoData,APT/HTL,RAMIRO REYNA
39882,NoData,APT/HTL,RAMIRO REYNA
39883,NoData,APT/HTL,RAMIRO REYNA
39923,NoData,APT/HTL,VICTOR KIZZEE
39938,"Chapter11 - BURGLAR AND FIRE ALARM PROTECTIVE SERVICESSec. 11-9. - Dispatch personnel.All fire alarmprotective services shall provide the necessary personnel giving them thecapability to respond, upon request by any member of the fire department, tothe scene of an activated alarm 24 hours of each day, Saturdays and Sundaysincluded. It shall be unlawful for such fire alarm protective service to failto dispatch personnel, after being notified that such alarm is sounding, tocome to the premises to shut off such alarm or to assist firemen in aninspection of the premises.Sec. 11-18. - Duties.The permit holder shall:(1) Ensure that the individuals listed withthe fire department undersection 11-13(a)(6)of this Code are able to:a. Receive fire alarm notification at anytime;b. Come to the alarm site within one hourafter receiving a request from a member of the fire department to do so; andc. Grant access to the alarm site and ifnecessary, deactivate the alarm system.(2) Train all persons who may activate thealarm system in the proper operation of the alarm system.(3) Pay when due all fees associated with thepermit and the operation of the alarm system.(4) Maintain the alarm site in a manner thatensures proper operation of the alarm system.(5) Maintain or cause to be maintained thealarm system in a manner that will minimize false fire alarms.(6) Respond or cause a representative torespond within a reasonable period of time when notified by the city to repaira malfunctioning alarm system, to provide access to the alarm site, or toprovide security for the alarm site.(7) Not manually activate an alarm for anyreason other than an occurrence of an event that the alarm system was intendedto report.(8) Maintain at the alarm site a complete setof written instructions for the alarm system. Special codes, combinations, orpasswords must not be included in these instructions.Sec. 11-22. - Revocation of permit.The permit for a firealarm system will be revoked or refused for renewal for any of the followingreasons:(1) The permit holderhas failed to make payment in full to the city of any fees due under thisdivision within 30 days of the date the city has mailed a notice to the permitholder that the fees are due and owing or within 15 days following the date ofmailing of the decision notice where an appeal has been timely filed; or(2) The permit holderaccrues more than twice the number of false fire alarms for the applicablegroup referred to insection 11-19(a) ofthis Code during the permit period; or(3) Any fact orcircumstance exists that would be a basis for denial of an application forissuance or renewal of a permit, or the permit was otherwise obtained or issuedin error.",APT/HTL,RAMIRO REYNA
39939,Fire alarm systems in trouble or with multiple actuation or initiations must be serviced within 72 hours. A fire watch will be initiated by owner until issues with fire alarm systems are resolved.,APT/HTL,RAMIRO REYNA
39940,A Fire Department stand-by may be required if the fire alarm systemis not serviced in a timely manner.,APT/HTL,RAMIRO REYNA
39942,NoData,APT/HTL,SHANE BLAKE
39944,NoData,APT/HTL,TIEN CHAU
39947,NoData,APT/HTL,TIEN CHAU
39956,NoData,APT/HTL,ANTHONY TAYLOR
39957,NoData,APT/HTL,SHANE BLAKE
39958,NoData,APT/HTL,SHANE BLAKE
39959,NoData,APT/HTL,SHANE BLAKE
39960,NoData,APT/HTL,SHANE BLAKE
39961,NoData,APT/HTL,SHANE BLAKE
39962,NoData,APT/HTL,SHANE BLAKE
39963,NoData,APT/HTL,SHANE BLAKE
39964,NoData,APT/HTL,SHANE BLAKE
39965,NoData,APT/HTL,SHANE BLAKE
39971,NoData,APT/HTL,SHANE BLAKE
39973,NoData,APT/HTL,SHANE BLAKE
39974,NoData,APT/HTL,SHANE BLAKE
39975,NoData,APT/HTL,SHANE BLAKE
39976,NoData,APT/HTL,SHANE BLAKE
39977,NoData,APT/HTL,TIEN CHAU
39979,NoData,APT/HTL,SHANE BLAKE
39980,NoData,APT/HTL,SHANE BLAKE
39981,NoData,APT/HTL,SHANE BLAKE
39984,NoData,APT/HTL,SHANE BLAKE
39985,NoData,APT/HTL,SHANE BLAKE
39988,NoData,APT/HTL,SHANE BLAKE
40006,Please contact a professional gate company to get the gates up to code.,APT/HTL,ANTON MACHACEK
40007,"Please apply for a K1, key box permit.Please apply for an A4, access gate permit.These are required permits for fire department access gates.",APT/HTL,ANTON MACHACEK
40008,"Please apply for a K1, key box permit.Please apply for an A4, access gate permit.These are required permits for fire department access gates.",APT/HTL,ANTON MACHACEK
40017,NoData,APT/HTL,TIEN CHAU
40027,NoData,APT/HTL,TIEN CHAU
40028,NoData,APT/HTL,GAHLEN FULLER
40063,NoData,APT/HTL,RICHARD BEDDINGFIELD
40088,all access gates including both electrical & manual security gates shall be secured properly with either 911 locks or master locks  and all toggle/micro switched located inside RED 911 boxes properly working to activate electric gates.  See LSB 04 appendix section.,APT/HTL,DOUGLAS MENDIZABAL
40089,"All tree and branches shall be trimmed above 13'6"" in height.",APT/HTL,DOUGLAS MENDIZABAL
40090,Last gas test was done on 05/05/2014.  Please schedule a 5 year gas test with a licensed plumber.,APT/HTL,DOUGLAS MENDIZABAL
40091,"A working smoke detector shall be mounted inside bedroom and one additional smoke detector in path of egress.  ""See Fire Marshal's Owners statement form"".",APT/HTL,DOUGLAS MENDIZABAL
40092,"Please examine the attic space inside all pitched roof buildings for solid construction.  ""See Fire Marshal's Owners statement form"".",APT/HTL,DOUGLAS MENDIZABAL
40093,Please label all electrical panel outside doors with proper unit #'s.,APT/HTL,DOUGLAS MENDIZABAL
40094,Please paint all 911 emergency key boxes located on property RED.,APT/HTL,DOUGLAS MENDIZABAL
40095,Swing arm gate required a drop down pin lock,APT/HTL,DOUGLAS MENDIZABAL
40096,please remove all excess furniture & mattresses piled next to dumpster.,APT/HTL,DOUGLAS MENDIZABAL
40097,Please make sure a annually serviced tagged 2A-10 B:C portable fire extinguisher is placed inside all rooms mentioned above.,APT/HTL,DOUGLAS MENDIZABAL
